1.49406312,-0.367317046,1.397645758,-0.456497993
1.488172703,-0.380002207,1.389830514,-0.467014965
1.481948575,-0.392656731,1.381738138,-0.477441429
1.475387611,-0.405272345,1.373367891,-0.487770455
1.468486855,-0.417840578,1.364719195,-0.497995007
1.461243524,-0.430352755,1.355791621,-0.508107945
1.453655019,-0.442800008,1.346584908,-0.518102039
1.445718931,-0.455173271,1.337098961,-0.527969963
1.437433052,-0.467463286,1.327333854,-0.5377043
1.428795382,-0.4796606,1.317289835,-0.547297542
1.419804138,-0.491755574,1.306967339,-0.556742101
1.410457766,-0.503738383,1.296366981,-0.566030307
1.400754945,-0.515599018,1.285489567,-0.575154409
1.3906946,-0.527327291,1.274336099,-0.584106582
1.38027591,-0.538912839,1.262907777,-0.592878937
1.369498318,-0.550345127,1.251205999,-0.601463513
1.358361537,-0.561613457,1.23923239,-0.609852287
1.346865564,-0.572706965,1.226988764,-0.618037184
1.335010686,-0.583614634,1.214477165,-0.62601007
1.322797491,-0.594325295,1.201699858,-0.63376277
1.310226878,-0.604827637,1.188659326,-0.641287059
1.297300062,-0.615110209,1.175358294,-0.648574683
1.28401859,-0.625161431,1.161799706,-0.655617345
1.270384345,-0.634969598,1.147986762,-0.662406735
1.256399557,-0.644522892,1.133922888,-0.668934512
1.242066814,-0.653809387,1.119611763,-0.675192325
1.227389066,-0.662817056,1.105057322,-0.681171816
1.21236964,-0.671533786,1.090263733,-0.68686462
1.197012245,-0.679947383,1.075235443,-0.692262383
1.181320982,-0.688045582,1.059977147,-0.697356757
1.165300354,-0.695816061,1.044493805,-0.702139422
1.148955269,-0.703246446,1.028790647,-0.706602073
1.132291057,-0.710324331,1.012873169,-0.710736443
1.115313468,-0.71703728,0.996747138,-0.71453431
1.098028688,-0.723372847,0.980418601,-0.717987495
1.080443342,-0.729318587,0.963893877,-0.72108788
1.062564504,-0.734862066,0.947179564,-0.723827407
1.044399701,-0.73999088,0.930282548,-0.726198096
1.025956922,-0.744692664,0.913209989,-0.728192051
1.007244623,-0.748955111,0.895969339,-0.72980146
0.988271733,-0.752765986,0.878568328,-0.731018617
0.969047661,-0.75611314,0.861014989,-0.73183592
0.9495823,-0.758984529,0.843317625,-0.73224589
0.92988603,-0.761368227,0.825484837,-0.732241172
0.909969727,-0.763252448,0.807525515,-0.731814546
0.889844762,-0.76462556,0.789448836,-0.730958946
0.869523006,-0.765476104,0.771264268,-0.729667456
0.849016833,-0.765792811,0.752981565,-0.727933333
0.828339123,-0.765564624,0.734610774,-0.725750006
0.807503261,-0.764780716,0.716162224,-0.723111091
0.786523141,-0.763430508,0.697646529,-0.720010403
0.765413164,-0.761503691,0.679074594,-0.716441972
0.744188238,-0.758990246,0.660457595,-0.712400035
0.722863779,-0.755880466,0.641806994,-0.707879065
0.701455706,-0.752164973,0.623134529,-0.702873777
0.679980442,-0.747834746,0.604452211,-0.697379135
0.658454906,-0.742881138,0.585772323,-0.691390366
0.636896515,-0.737295899,0.567107408,-0.68490297
0.615323175,-0.731071199,0.548470277,-0.677912731
0.593753274,-0.724199652,0.529873995,-0.67041573
0.57220568,-0.716674336,0.511331883,-0.662408356
0.550699729,-0.708488818,0.492857505,-0.653887313
0.529255221,-0.699637176,0.474464663,-0.644849635
0.507892405,-0.690114023,0.456167405,-0.635292698
0.486631972,-0.679914532,0.437979999,-0.625214226
0.465495046,-0.669034455,0.419916933,-0.614612316
0.444503165,-0.657470152,0.401992912,-0.603485423
0.423678273,-0.645218609,0.384222845,-0.591832395
0.403042704,-0.632277467,0.366621839,-0.579652478
0.382619164,-0.61864504,0.349205186,-0.566945313
0.362430718,-0.604320342,0.331988361,-0.553710976
0.34250077,-0.589303108,0.314987004,-0.539949955
0.322853044,-0.573593818,0.298216917,-0.525663185
0.303511565,-0.557193719,0.281694048,-0.510852041
0.284500635,-0.540104848,0.265434483,-0.495518362
0.265844814,-0.522330051,0.249454429,-0.479664458
0.247568895,-0.503873008,0.233770212,-0.463293102
0.229697878,-0.484738253,0.218398252,-0.446407575
0.212256944,-0.464931193,0.203355059,-0.429011639
0.19527143,-0.444458127,0.188657217,-0.411109566
0.1787668,-0.423326272,0.174321368,-0.39270614
0.162768611,-0.401543771,0.1603642,-0.373806669
