# sigma,T  Arias de Reyna positive-t zeros of f(s); T=indexToImag^-1(t); source Zeros25digits.txt
0.6153698214,106.9482923405
-0.4638826994,106.9490363933
0.7056874847,106.9497382858
0.3546861871,106.9511648782
0.4270447246,106.9524609456
0.5081693623,106.9533831954
-3.3006565085,106.9535209198
0.5540389255,106.9549989785
0.6634445864,106.9557908206
0.2611275784,106.9568298444
0.7479684582,106.9576124491
0.1568595152,106.9595863535
0.4796807729,106.9608500434
-0.5899274443,106.9606401583
0.4983197429,106.9617936705
0.2800202451,106.9631805966
-0.2074637812,106.9641946391
0.6437526489,106.9646593679
0.4168347175,106.9666135136
0.2724032063,106.9675160057
0.4260488366,106.9688684920
-3.0562274972,106.9689770273
0.5271196238,106.9696685085
-16.4413169059,106.9700962278
0.3077034588,106.9704193917
0.1469651156,106.9721617170
0.5040766399,106.9732717709
0.4019941884,106.9743493359
0.2984366314,106.9750580785
0.4546477807,106.9762726939
0.5045165971,106.9770846509
0.5890463093,106.9781512466
0.5000143247,106.9791805381
0.8268837395,106.9809161782
0.6938915019,106.9816450017
0.7422717750,106.9825744182
0.4958797930,106.9836721353
0.6113131796,106.9845673134
0.5976085128,106.9862200987
0.5831273071,106.9871492165
0.4006375840,106.9883586833
-5.0616067723,106.9885514187
0.3663619093,106.9896373058
0.4609835271,106.9905942611
-0.3785553417,106.9908157167
-0.9705647605,106.9920255519
0.4680396814,106.9938168589
-0.3331800167,106.9940102515
0.4763869650,106.9953875167
0.5853712892,106.9959561629
0.1486825760,106.9975444742
0.4216032708,106.9983832852
-0.1077097070,106.9992046734
0.4526072388,107.0005087119
0.4012718123,107.0017791610
0.4868231634,107.0025548316
0.5061825140,107.0035945139
-1.4370908915,107.0044951461
0.4480814796,107.0046313715
0.3184727383,107.0066723235
0.6344863030,107.0076876336
0.3465873556,107.0081137874
0.3251914017,107.0095948920
0.6284165344,107.0104224847
0.0305664652,107.0115277234
0.1361569926,107.0120752222
0.3789628505,107.0134302380
0.4226531587,107.0146439532
0.8368819721,107.0155393170
0.6262131689,107.0164501102
0.6957280750,107.0173206473
0.3961460505,107.0189030036
0.3131621540,107.0197901337
-0.1049131591,107.0209574731
0.4074591129,107.0213763154
0.5201691606,107.0224681484
0.4300098468,107.0237338212
0.5339930312,107.0243515949
0.6578468865,107.0251630378
0.7905930636,107.0271004468
0.6408631960,107.0281006000
0.5875055566,107.0288441534
0.6918689427,107.0298242482
0.2220855673,107.0310067354
0.3784454921,107.0316968383
0.4939595899,107.0335918874
-0.0320404276,107.0334885686
0.1736880536,107.0350965926
0.4376157066,107.0362623448
0.4092659347,107.0367806683
-23.1394108868,107.0375366279
0.1161773322,107.0374966697
0.5562477797,107.0387425666
0.4001343109,107.0405492134
0.5299261910,107.0414118465
-0.0134398186,107.0422346237
0.3041420334,107.0427504315
0.2169620517,107.0443922787
0.4117574632,107.0448690423
0.3272830931,107.0462139544
0.4507518810,107.0481087562
-1.5825000732,107.0480304436
0.3363267067,107.0489224046
0.7060740520,107.0502360143
-3.8230883843,107.0511163480
0.5353090602,107.0510618719
-0.0571117105,107.0530693994
0.5603443610,107.0537692927
0.3996156341,107.0549683028
0.0892238457,107.0558765950
0.3971956539,107.0568513309
0.2819277486,107.0577866425
0.4913793409,107.0585353648
0.3879795549,107.0599993590
0.4558307235,107.0613632186
0.7357867603,107.0622875503
0.5895675399,107.0630630387
-0.5937137317,107.0640978826
0.4254979094,107.0647324178
0.4627413910,107.0658767267
0.5891840282,107.0673578782
0.7126070202,107.0681342041
0.6529693410,107.0698022168
-0.0558039273,107.0702392187
0.4127256882,107.0712436388
0.2766162197,107.0717361527
0.4886561894,107.0740441923
-4.1486075909,107.0741344497
0.3739646957,107.0748103457
0.2359970055,107.0758996776
0.0934580604,107.0764563235
0.5172740454,107.0774459807
0.5020546232,107.0789978807
0.3397801409,107.0797023811
0.3373253702,107.0809646973
0.6990155581,107.0821921500
0.5434911319,107.0830683282
0.5715755579,107.0839082530
0.5881766725,107.0848365678
0.1264433462,107.0861529266
0.4309852771,107.0877869129
0.0391569305,107.0877899328
0.7025131664,107.0889644964
-0.0368252486,107.0900605742
0.7005193114,107.0910626128
0.6599193658,107.0917940653
0.4621254526,107.0933623284
0.2110530904,107.0945972527
0.1904507807,107.0955138495
0.3552218466,107.0964363641
0.3978007627,107.0971383742
-0.8428793350,107.0974171872
0.2874662631,107.0989474400
-0.0306167007,107.1002736356
0.6300259413,107.1009547796
0.0471269227,107.1025219009
0.3461943160,107.1028285939
0.3748428580,107.1040569937
0.3110462262,107.1047952155
0.7256797004,107.1057036005
0.4403668248,107.1083505147
0.2881555509,107.1078935104
0.4363777175,107.1091435615
0.3236499884,107.1103473901
0.0938830526,107.1109430440
0.4634656257,107.1122379581
0.2300076534,107.1139635172
-0.8574853772,107.1135829022
0.3708573720,107.1149913945
0.3759218915,107.1164257515
0.6240853983,107.1172701531
-0.2813031186,107.1179244444
0.3356481752,107.1184702980
0.7156355549,107.1203979670
0.2325585217,107.1217191253
0.5603514128,107.1222986196
0.2615508374,107.1230265160
-27.8541481480,107.1231558261
0.2932657835,107.1241966755
0.6231077429,107.1251719485
0.5917948527,107.1261844877
0.3247385916,107.1277421576
0.5042608647,107.1292542694
-0.3766336694,107.1287400163
0.5489739922,107.1300437362
0.6107278683,107.1312251949
0.5466042435,107.1320056646
0.5866531592,107.1338834052
0.4822302615,107.1347053253
0.4206552393,107.1353509308
0.5168739123,107.1367336494
0.6161419692,107.1375716464
0.4918685159,107.1386202413
0.2060344356,107.1395365832
-0.1684212275,107.1412707273
0.4134031763,107.1420309212
-1.7376209168,107.1418601683
0.6257068455,107.1431537003
0.7011867601,107.1439615145
0.6393012704,107.1456065592
0.3305747777,107.1466105866
0.0819680251,107.1477597360
0.5668024660,107.1485992343
0.4986784226,107.1497844233
0.2951380747,107.1511106936
0.6244560716,107.1514468646
-3.6176395457,107.1526016485
0.0288397823,107.1527403330
0.5292523854,107.1551610768
0.2447905393,107.1547592269
0.4500003966,107.1563868474
0.0586814572,107.1572800590
0.4222743747,107.1583800573
-0.6939044753,107.1591782616
-0.1332999350,107.1600775562
0.5459972902,107.1608755465
0.6327494910,107.1627042975
0.5506315652,107.1635806521
-0.2571994734,107.1637442439
0.6383377774,107.1648640071
0.5053065279,107.1660548631
0.6581606012,107.1676154623
0.6099539335,107.1686124405
0.5414629533,107.1694239018
0.0807681570,107.1704248494
0.3239376037,107.1713794483
0.3185033728,107.1722934737
0.4000248926,107.1726527354
0.5855837208,107.1746787284
0.5076478683,107.1754530898
0.5803098060,107.1765119507
0.6526722079,107.1772533316
0.6754785460,107.1781674824
-0.0132970413,107.1797093574
0.3697867651,107.1802677146
0.5897339783,107.1814304421
0.5839192467,107.1824167449
0.4086702800,107.1836755401
0.7063360965,107.1843000775
0.4022730243,107.1853749319
0.5586615314,107.1862008672
0.2106562934,107.1879431913
0.4474487194,107.1889992895
0.6079841505,107.1896683604
-0.8375990045,107.1899391320
0.2697766477,107.1912947481
0.2813898318,107.1923094647
-0.0772190493,107.1929078556
0.6029969635,107.1943856728
-0.0017667059,107.1954440901
0.4738193505,107.1961639207
0.7156370930,107.1973070457
0.6767987231,107.1981761304
0.5791003480,107.1989486533
0.5372012582,107.2008346717
0.5576143178,107.2017348109
0.1171287124,107.2026436561
0.6539533302,107.2036500221
-0.6792054051,107.2037533629
0.4169899329,107.2053239646
0.5659354974,107.2060517927
0.3916830037,107.2073419164
0.3943379102,107.2092198336
-0.2217904631,107.2092352338
0.0244024005,107.2102472131
0.4173103553,107.2108763453
0.2890797669,107.2118630769
0.4997146878,107.2130686160
0.3941407188,107.2148466655
0.4748087663,107.2152584911
0.2563525516,107.2160968828
0.4364249071,107.2176054381
0.3196216718,107.2181904180
0.4704597979,107.2188633313
0.3284790727,107.2202165604
0.3954424257,107.2215977284
0.6549276483,107.2226628622
0.3935940080,107.2235778859
0.4931663466,107.2242386465
0.3728888872,107.2254928653
-3.4756315163,107.2256513129
0.5667741572,107.2269621042
0.1448489280,107.2278041945
0.5605748393,107.2289577827
0.6876904830,107.2300803125
0.5668258052,107.2309728248
0.6818996679,107.2319876421
0.6867580660,107.2326816810
0.5791374530,107.2347301644
0.4441480409,107.2354116645
0.5007152107,107.2365069212
0.0791148357,107.2367428545
0.4032171189,107.2381971763
0.4881362055,107.2389368280
0.4544136002,107.2400848410
0.2560481236,107.2416138255
0.2502253748,107.2418405546
0.7237724879,107.2435166774
0.3587070254,107.2442768104
0.5440619428,107.2447172666
0.4493823091,107.2461564158
0.0787465588,107.2475317114
0.1966062170,107.2483657139
0.5465779194,107.2492687015
0.2905951313,107.2501500207
0.4237521331,107.2514502119
-1.2215296356,107.2523104900
0.4891733541,107.2525530713
0.2879985416,107.2535649464
0.5268042203,107.2554770872
0.7174374741,107.2562598395
-0.2332466898,107.2574249026
0.2871658235,107.2578512164
0.3599267766,107.2584501282
0.3573111986,107.2599490783
0.7146098719,107.2612870974
0.4890204152,107.2621323997
0.3873249961,107.2634735618
0.3548423189,107.2640767208
0.7194895680,107.2651343808
0.3941946006,107.2659994212
-0.0081837393,107.2673000579
0.2183125493,107.2685093005
0.2936741161,107.2695724504
0.4806160050,107.2700030829
0.5412846628,107.2709630165
0.3344405032,107.2726526620
-8.9654368246,107.2731294032
0.5862320282,107.2729732180
0.4796150548,107.2747175031
0.3385640597,107.2756165870
0.4204506699,107.2766277792
0.6778826014,107.2776166078
0.6244273781,107.2784406752
0.7127094135,107.2793624513
0.5094231511,107.2812416330
0.6499359347,107.2821698897
0.3171999757,107.2831003857
-0.7089096139,107.2837559380
0.4227694159,107.2846169607
0.2501579844,107.2853784612
0.4632506227,107.2866208567
0.4465622523,107.2874516508
0.6535689022,107.2891152442
0.5867213745,107.2901113965
0.6510658945,107.2908043420
0.2047028562,107.2921464111
0.0786404488,107.2921874443
0.2541887679,107.2938575282
0.4355085654,107.2948557108
0.7151126606,107.2959811000
0.4564773414,107.2967200931
0.5596086877,107.2980985633
0.7190777881,107.2987780990
0.6895666125,107.2996831742
0.4711865964,107.3014449176
0.6087658295,107.3024144971
0.5500765576,107.3034956335
-4.9099854203,107.3041253091
0.6920303092,107.3042398135
0.4242858961,107.3054108387
0.4164321342,107.3066031315
0.2965414676,107.3078595720
0.4303340750,107.3085896843
0.2684967204,107.3100545451
0.6506976478,107.3107669658
0.3559599716,107.3116984062
0.5917512366,107.3125979748
0.3891356318,107.3136491828
0.7862381069,107.3154650004
0.7456080271,107.3162112552
0.5422914051,107.3172902854
-8.0594689223,107.3178970233
0.1949012918,107.3183099819
0.4949233963,107.3192000084
0.5359192306,107.3201478939
0.6531173061,107.3217002663
0.3933414579,107.3230793738
0.2058977312,107.3236927559
0.5060341948,107.3247698444
0.6437021841,107.3253151763
0.2654023635,107.3273266441
-3.7247192194,107.3275161392
0.2669149679,107.3283970670
0.1832065462,107.3294395986
0.4764836413,107.3302121382
0.3876314495,107.3314982547
0.5436322365,107.3325042430
0.5135468949,107.3334068003
0.0545716712,107.3349583504
0.5587468838,107.3362218062
-8.1825794388,107.3362196712
0.5849800984,107.3370881896
-0.0222431885,107.3379047288
-0.0782312823,107.3388551369
0.4170255512,107.3395546710
0.5199444770,107.3414562299
0.5220497048,107.3424491652
-0.8384467671,107.3428326625
0.2732572841,107.3442518454
0.5899203146,107.3449169393
0.2895738301,107.3457480901
0.6129443820,107.3467225611
0.8118128182,107.3485705129
0.5009857777,107.3496482852
0.5587966408,107.3503972397
0.5967946545,107.3512228368
0.2324176272,107.3526687806
0.3022493706,107.3537710640
-0.4558220602,107.3538235237
-0.2370319891,107.3554365979
0.5941789393,107.3563923365
0.3432545563,107.3577086248
-0.8823921800,107.3582708666
0.4162600281,107.3586550062
0.4329744225,107.3595969972
0.4687468402,107.3615488427
0.5205342398,107.3625200530
0.5680283890,107.3631764013
0.2765662597,107.3644193494
0.4207580606,107.3652171066
0.7871002098,107.3660983989
0.4878633134,107.3675739969
0.2846406192,107.3684480263
0.4498279072,107.3699899970
0.5169240003,107.3706109968
0.2147756372,107.3713566807
0.3809910584,107.3721182550
0.3821184605,107.3735342733
0.2096312192,107.3746063541
0.7580961414,107.3757114367
0.4340949989,107.3768868368
0.4120917318,107.3778001254
0.3553855308,107.3793315941
-24.0789870765,107.3790113165
-0.6280566278,107.3793236437
0.3309849264,107.3797633510
0.5112473420,107.3823646512
0.0372804101,107.3829908917
0.0724381989,107.3835958781
0.4885204338,107.3847923666
-0.0778001358,107.3853866551
0.3131346220,107.3868632385
0.2484833022,107.3881319459
-2.5864757822,107.3884119692
0.3925270007,107.3892328050
0.2896157452,107.3907207958
0.5914033148,107.3913916348
0.5263377854,107.3923082436
0.3394269803,107.3934933081
-0.1638662470,107.3948351628
0.3855616294,107.3959235412
0.2941817527,107.3966640679
0.6942803816,107.3972357121
0.7437308125,107.3989577488
0.3367544431,107.3997996129
0.2148903542,107.4006921636
-0.0111970756,107.4021117913
0.0574140033,107.4029920113
0.2286033842,107.4038152166
0.3714866488,107.4047459985
0.2564806017,107.4055021524
0.3655915547,107.4062434976
0.5241071697,107.4083976335
0.3845873092,107.4088496321
0.5562521604,107.4104099468
-0.7718056324,107.4102908068
0.6544857996,107.4117480817
0.3455822878,107.4129281238
0.4640903279,107.4136301630
-0.7582955128,107.4151516732
0.4950102807,107.4166313990
-0.1059473657,107.4160662605
0.6323244840,107.4176616250
0.4408423912,107.4185463755
0.4359983463,107.4199802967
0.2115563736,107.4206565685
0.6055959016,107.4222949726
0.4017971509,107.4229304733
0.2019812040,107.4242999879
0.4781529250,107.4253022014
-0.0763495144,107.4257440298
0.3133768647,107.4263491207
0.3712883599,107.4282830432
0.4926931520,107.4296232197
0.1642917371,107.4300850501
0.3555687063,107.4310956935
0.4570800209,107.4320277129
0.6028720127,107.4335740349
-1.5730252100,107.4339587201
0.5368408988,107.4349985226
0.2942900038,107.4369930145
-31.9140115025,107.4359443727
0.3636335593,107.4374812987
-1.1234589481,107.4375286453
0.4434993275,107.4388430788
0.6722934255,107.4397509392
-11.5456994462,107.4407274337
0.4108107062,107.4417185800
0.4939386953,107.4426816260
0.5439617358,107.4433683288
0.4972286096,107.4445679548
0.5788556533,107.4459007950
0.2529304485,107.4464775992
-0.0325859874,107.4474090810
0.3152400947,107.4489033161
0.3998660350,107.4497465281
0.6836758791,107.4510340698
0.5686761705,107.4515822909
0.2096335139,107.4525763023
0.3543846111,107.4538601819
0.3775778508,107.4550065217
0.2256289417,107.4560743886
0.3769523254,107.4567437927
0.3426674966,107.4578352025
0.6585901092,107.4587613205
0.5816568655,107.4596307180
0.7952205204,107.4606068277
0.7769867170,107.4624634671
0.8049001384,107.4633110414
0.6419208873,107.4641670248
0.5245968133,107.4651897807
0.5694489221,107.4662052108
-0.1220206361,107.4670975623
0.5789507264,107.4682465232
0.4028504782,107.4693051799
-0.0954772105,107.4705466240
0.5214321074,107.4710921838
0.6272898611,107.4721183684
0.5148300571,107.4729352931
-0.2165415694,107.4745277257
0.0988379251,107.4755541565
-0.0801219897,107.4761375100
0.6232301934,107.4771154595
0.5145865157,107.4780098031
0.6140531926,107.4795600687
-2.4643373009,107.4801825225
0.7223780284,107.4804177655
0.4824268881,107.4822111086
0.1403069464,107.4832423891
0.6865646361,107.4840320136
0.5080145189,107.4850277071
0.7562204754,107.4858433837
0.4293504374,107.4871521137
0.4459948374,107.4889871715
0.0278852021,107.4889955028
-49.8593660786,107.4895794997
0.5626325370,107.4899498305
0.6967810376,107.4915117967
0.5909718845,107.4922778264
0.4786433999,107.4934447734
-0.2149626526,107.4942940052
-0.2323010909,107.4951758563
0.5186599713,107.4965999427
0.6074805272,107.4972845481
0.6125758129,107.4982954013
0.1185027369,107.4993573300
0.1619508066,107.5005075704
-0.1227445465,107.5013942131
-0.0825903692,107.5024514734
0.3490032035,107.5035405251
-0.3241496948,107.5038639667
0.5956202083,107.5052617978
0.6088544079,107.5061715267
0.3173640743,107.5067941056
0.6147424851,107.5089539362
0.3491996275,107.5095757861
0.6011986773,107.5107509418
0.2502206074,107.5115470744
0.4869963910,107.5130198097
-1.4430860996,107.5127326740
-0.1020768804,107.5142801623
0.4461029622,107.5152230790
0.3245986207,107.5168899345
0.3892043863,107.5178213327
-3.3058014914,107.5183822059
0.6784040303,107.5184734968
0.6151350405,107.5200089818
-0.4573474279,107.5210910805
0.3919859691,107.5225915328
0.3682883820,107.5232430323
0.0094230503,107.5241129527
-0.3051598742,107.5251027604
0.5379594357,107.5259275800
0.5949470401,107.5268927933
0.1713923232,107.5281708997
0.6582788525,107.5296889420
0.0328684688,107.5305604994
0.3566426016,107.5312498840
0.5363240267,107.5322382266
0.0530397871,107.5326696171
0.7302130503,107.5345060336
0.4932710820,107.5357616498
0.1504292500,107.5365568286
0.4439357821,107.5377576634
0.0724288060,107.5387184565
0.1854564800,107.5397162850
-2.0620460232,107.5401543618
0.0723964229,107.5401989210
0.3073852072,107.5422753325
0.7567518162,107.5434789486
0.6227891168,107.5442436588
0.0815807294,107.5453353705
0.2761199869,107.5462679525
0.4737497035,107.5471104297
0.5563435581,107.5492417729
-49.2353855707,107.5481893132
0.0499015267,107.5488653859
0.4530597094,107.5510027279
0.4935042513,107.5518156333
-2.9795588386,107.5520037462
0.3165037745,107.5527584459
0.0499028610,107.5534521404
0.4134992597,107.5554201211
